TransactionID,Timestamp,Amount,MerchantID,CustomerID,IsInternational,TransactionType,TimeSinceLastTransaction,IsFraud
TX006220,1696118400.0,1072.7456798080054,MERCH018,CUST0006,0.0,Purchase,1.659540102790121,0.0
TX006221,1696118740.0,0.1,MERCH013,CUST0017,0.0,Transfer,9.29914160803376,0.0
TX006222,1696118640.0,1133.508884253182,MERCH007,CUST0003,0.0,Transfer,2.7597058228730367,0.0
TX006223,1696118520.0,1047.802115619962,MERCH015,CUST0014,1.0,Purchase,11.851772080510477,0.0
TX006224,1696118620.0,0.1,MERCH020,CUST0007,1.0,Withdrawal,11.797855398946192,0.0
TX006225,1696118700.0,1628.2656007353607,MERCH015,CUST0020,0.0,Withdrawal,16.761210620204075,1.0
TX006226,1696118520.0,482.54058469182326,MERCH009,CUST0013,1.0,Withdrawal,14.634321574365881,0.0
TX006227,1696118480.0,0.1,MERCH014,CUST0004,0.0,Transfer,21.06515026334799,0.0
TX006228,1696118540.0,382.61959478620616,MERCH017,CUST0015,0.0,Transfer,6.713256761025008,0.0
TX006229,1696118680.0,384.9255040496692,MERCH018,CUST0008,1.0,Transfer,3.960023510514043,0.0
TX006230,1696118620.0,1561.4176915602911,MERCH007,CUST0016,0.0,Transfer,14.080708001378461,0.0
TX006231,1696118720.0,379.3297450246241,MERCH009,CUST0006,1.0,Withdrawal,16.125401798951792,0.0
TX006232,1696118460.0,907.0645839987867,MERCH019,CUST0015,0.0,Purchase,13.855805496632327,0.0
TX006233,1696118640.0,1268.0571587735972,MERCH015,CUST0004,0.0,Transfer,18.354849804672966,0.0
TX006234,1696118440.0,1832.8780350964303,MERCH018,CUST0007,1.0,Withdrawal,4.87923363769977,1.0
TX006235,1696118660.0,326.30770952998597,MERCH016,CUST0019,0.0,Transfer,18.678818798448155,0.0
TX006236,1696118640.0,18.274451948815567,MERCH019,CUST0001,1.0,Withdrawal,6.370175999339049,0.0
TX006237,1696118460.0,1312.1467503288181,MERCH011,CUST0014,0.0,Transfer,13.258134870009973,0.0
TX006238,1696118720.0,201.41039002987787,MERCH004,CUST0007,1.0,Transfer,10.058089779498454,0.0
TX006239,1696118580.0,351.53659938208585,MERCH007,CUST0005,1.0,Purchase,5.870205056835073,0.0
TX006240,1696118420.0,1442.5409537373143,MERCH007,CUST0009,0.0,Transfer,23.078083522959513,0.0
TX006241,1696118640.0,1264.449042538153,MERCH014,CUST0004,0.0,Withdrawal,8.346186181911914,0.0
TX006242,1696118700.0,522.2379252684434,MERCH006,CUST0006,1.0,Transfer,3.952963597366674,0.0
TX006243,1696118640.0,1087.2035648659867,MERCH019,CUST0004,0.0,Withdrawal,17.26968523510032,0.0
TX006244,1696118720.0,596.1934502546255,MERCH015,CUST0002,1.0,Transfer,9.54564946033507,0.0
TX006245,1696118600.0,1293.4854116593183,MERCH003,CUST0011,0.0,Transfer,3.2220950714704486,0.0
TX006246,1696118580.0,1547.8561564052725,MERCH004,CUST0010,0.0,Transfer,9.929128624509364,0.0
TX006247,1696118740.0,473.7363202938284,MERCH017,CUST0012,1.0,Purchase,0.1,0.0
TX006248,1696118460.0,1306.3004384501542,MERCH011,CUST0013,1.0,Withdrawal,18.78612947391253,0.0
TX006249,1696118620.0,0.1,MERCH017,CUST0011,1.0,Withdrawal,7.159120195951239,0.0
TX006250,1696118420.0,767.5795145878791,MERCH018,CUST0008,0.0,Purchase,8.918730731083489,0.0
TX006251,1696118660.0,287.2518375682563,MERCH004,CUST0009,0.0,Transfer,10.116671579465255,0.0
TX006252,1696118580.0,791.1166386214321,MERCH020,CUST0018,0.0,Purchase,11.918573805379966,0.0
TX006253,1696118500.0,219.92357539743648,MERCH017,CUST0016,1.0,Transfer,0.17653911598177707,0.0
TX006254,1696118420.0,1205.6984787344977,MERCH020,CUST0017,0.0,Purchase,13.224446233262404,0.0
TX006255,1696118480.0,155.66130798231433,MERCH002,CUST0010,1.0,Purchase,11.668449588164366,0.0
TX006256,1696118740.0,0.1,MERCH010,CUST0002,0.0,Purchase,6.410980217505752,0.0
TX006257,1696118760.0,0.1,MERCH011,CUST0016,0.0,Purchase,2.397324239626246,0.0
TX006258,1696118460.0,0.1,MERCH012,CUST0009,1.0,Withdrawal,14.197962874503293,0.0
TX006259,1696118740.0,1067.088463283446,MERCH013,CUST0017,0.0,Purchase,8.786675533636972,0.0
TX006260,1696118780.0,2124.407314905034,MERCH020,CUST0020,1.0,Withdrawal,0.46223456562196397,0.0
TX006261,1696118680.0,1256.9172754724596,MERCH011,CUST0009,0.0,Transfer,12.79970105163313,0.0
TX006262,1696118660.0,451.4990781899495,MERCH016,CUST0019,0.0,Purchase,11.742461717346472,0.0
TX006263,1696118400.0,57.356777579912205,MERCH011,CUST0014,0.0,Purchase,11.021261441982128,0.0
TX006264,1696118580.0,377.2995465663786,MERCH016,CUST0016,0.0,Transfer,9.834211700311686,0.0
TX006265,1696118660.0,732.1503460284974,MERCH005,CUST0011,0.0,Transfer,19.270150931596042,0.0
TX006266,1696118640.0,0.1,MERCH005,CUST0014,1.0,Withdrawal,1.6024044666619588,0.0
TX006267,1696118500.0,0.1,MERCH003,CUST0010,0.0,Purchase,6.282294805838072,0.0
TX006268,1696118660.0,172.25765796430665,MERCH019,CUST0010,0.0,Transfer,16.73898208629025,1.0
TX006269,1696118680.0,876.3595621895684,MERCH017,CUST0013,1.0,Withdrawal,9.825330135024856,0.0
TX006270,1696118660.0,647.4546321976787,MERCH020,CUST0014,0.0,Purchase,11.444987086445398,0.0
TX006271,1696118400.0,1552.0204198569375,MERCH001,CUST0014,0.0,Transfer,15.067898686725337,0.0
TX006272,1696118580.0,1126.3362834864772,MERCH014,CUST0003,0.0,Transfer,4.078000100910246,0.0
TX006273,1696118760.0,0.1,MERCH005,CUST0018,1.0,Transfer,5.928171065726187,0.0
TX006274,1696118760.0,2093.8024349226534,MERCH013,CUST0009,1.0,Transfer,9.11733555488409,0.0
TX006275,1696118580.0,1251.9698287191075,MERCH014,CUST0002,1.0,Transfer,1.6562667978068024,0.0
TX006276,1696118720.0,1077.5011123022582,MERCH003,CUST0010,1.0,Transfer,1.9496304918181764,0.0
TX006277,1696118760.0,1485.4704865029314,MERCH007,CUST0011,0.0,Transfer,12.603898036377451,1.0
TX006278,1696118720.0,945.6576614130877,MERCH013,CUST0001,1.0,Transfer,11.513513467923396,0.0
TX006279,1696118680.0,1174.6429916280563,MERCH001,CUST0007,1.0,Purchase,12.86280235933765,0.0
TX006280,1696118400.0,1771.1516928308706,MERCH010,CUST0001,1.0,Withdrawal,12.91889574277565,0.0
TX006281,1696118600.0,2232.0835241238647,MERCH019,CUST0017,0.0,Withdrawal,6.675381114008994,0.0
TX006282,1696118720.0,978.9057441290652,MERCH019,CUST0019,1.0,Purchase,7.067933264137195,0.0
TX006283,1696118600.0,1148.65485837607,MERCH008,CUST0009,1.0,Purchase,10.011206347731775,1.0
TX006284,1696118620.0,0.1,MERCH012,CUST0003,1.0,Purchase,10.393940724904787,0.0
TX006285,1696118520.0,802.8651807333656,MERCH008,CUST0015,0.0,Purchase,11.1919882647469,0.0
TX006286,1696118540.0,171.36901743550436,MERCH003,CUST0011,1.0,Withdrawal,8.239365638170069,0.0
TX006287,1696118740.0,1419.8536207091593,MERCH017,CUST0004,0.0,Transfer,8.144381230597544,0.0
TX006288,1696118740.0,1691.006530169519,MERCH015,CUST0003,1.0,Purchase,6.0129029700624965,0.0
TX006289,1696118400.0,703.952537376622,MERCH006,CUST0016,1.0,Withdrawal,16.82502583047605,0.0
TX006290,1696118740.0,0.1,MERCH018,CUST0011,0.0,Withdrawal,16.916533272615837,0.0
TX006291,1696118640.0,452.58273687420035,MERCH005,CUST0019,1.0,Withdrawal,19.21483393251186,0.0
TX006292,1696118560.0,353.1607307231742,MERCH015,CUST0014,0.0,Transfer,7.374627338310027,0.0
TX006293,1696118620.0,1019.7413309692879,MERCH019,CUST0009,1.0,Transfer,5.560214606923552,0.0
TX006294,1696118640.0,923.4647869712956,MERCH007,CUST0018,0.0,Transfer,16.2017629601155,0.0
TX006295,1696118460.0,530.283004777176,MERCH002,CUST0002,1.0,Purchase,13.141114081349096,0.0
TX006296,1696118640.0,619.1793164301638,MERCH002,CUST0006,1.0,Withdrawal,7.717850075105187,0.0
TX006297,1696118760.0,343.3059028850999,MERCH004,CUST0004,0.0,Transfer,8.11427689743547,0.0
TX006298,1696118580.0,317.5857300713251,MERCH008,CUST0008,1.0,Transfer,7.319710824523986,0.0
TX006299,1696118500.0,0.1,MERCH013,CUST0012,0.0,Purchase,7.4875486336485455,0.0
TX006300,1696118720.0,532.9385942191,MERCH004,CUST0016,0.0,Withdrawal,10.34787596066016,0.0
TX006301,1696118560.0,651.9375203192142,MERCH001,CUST0002,0.0,Purchase,9.789754906311488,0.0
TX006302,1696118520.0,425.89616247630374,MERCH007,CUST0007,1.0,Withdrawal,8.889173474942066,0.0
TX006303,1696118760.0,1285.4290296957565,MERCH014,CUST0002,0.0,Withdrawal,13.567363249544682,1.0
TX006304,1696118740.0,0.1,MERCH015,CUST0001,0.0,Transfer,13.44600818254664,0.0
TX006305,1696118460.0,954.5979097885569,MERCH011,CUST0015,1.0,Purchase,8.486939345230608,0.0
TX006306,1696118740.0,1818.1326197486783,MERCH008,CUST0015,0.0,Purchase,8.248966704631382,0.0
TX006307,1696118500.0,512.2926346890829,MERCH010,CUST0001,1.0,Transfer,9.569442133549357,0.0
TX006308,1696118460.0,0.1,MERCH003,CUST0013,1.0,Withdrawal,10.072092502565829,0.0
TX006309,1696118460.0,1434.2291515705372,MERCH008,CUST0010,1.0,Withdrawal,14.106258450775869,0.0
TX006310,1696118700.0,1786.1774087444583,MERCH018,CUST0019,0.0,Transfer,16.86666023287384,0.0
TX006311,1696118600.0,963.4809692557288,MERCH016,CUST0011,0.0,Transfer,12.593024487518507,0.0
TX006312,1696118760.0,923.2509066894058,MERCH019,CUST0013,0.0,Transfer,17.452149447625814,0.0
TX006313,1696118720.0,0.1,MERCH015,CUST0002,1.0,Withdrawal,3.945916232170622,0.0
TX006314,1696118720.0,431.1320538486126,MERCH011,CUST0019,1.0,Withdrawal,5.914459906615922,0.0
TX006315,1696118780.0,0.1,MERCH004,CUST0010,0.0,Withdrawal,12.837227405473122,0.0
TX006316,1696118460.0,1546.3928197524249,MERCH004,CUST0019,1.0,Transfer,8.309819303403014,0.0
TX006317,1696118680.0,0.1,MERCH007,CUST0019,0.0,Purchase,1.2339868605532462,0.0
TX006318,1696118620.0,1571.906716209454,MERCH007,CUST0001,0.0,Withdrawal,6.55912116132154,0.0
TX006319,1696118500.0,1152.0193052695472,MERCH001,CUST0020,0.0,Withdrawal,15.304411485613043,1.0
TX006320,1696118400.0,0.1,MERCH017,CUST0003,1.0,Transfer,10.698742961691108,0.0
TX006321,1696118720.0,603.613374812518,MERCH011,CUST0012,0.0,Transfer,9.469598337879132,0.0
TX006322,1696118480.0,471.8283155984438,MERCH015,CUST0008,0.0,Purchase,10.68639539847293,0.0
TX006323,1696118700.0,1276.3998514714203,MERCH008,CUST0004,1.0,Purchase,6.711863379030417,0.0
TX006324,1696118760.0,1035.8146961018356,MERCH001,CUST0017,0.0,Purchase,12.602070922456871,0.0
TX006325,1696118480.0,0.1,MERCH012,CUST0007,0.0,Withdrawal,9.088575425336648,0.0
TX006326,1696118740.0,1073.3419074892456,MERCH006,CUST0006,1.0,Transfer,10.434827490500139,0.0
TX006327,1696118540.0,1816.6902407971838,MERCH020,CUST0004,0.0,Purchase,0.1,0.0
TX006328,1696118780.0,123.23622959836695,MERCH004,CUST0005,0.0,Withdrawal,14.94528610044544,0.0
TX006329,1696118680.0,339.1151870924121,MERCH018,CUST0016,0.0,Withdrawal,10.375949676636887,0.0
TX006330,1696118440.0,735.8889376928131,MERCH018,CUST0013,0.0,Purchase,18.153340179356018,0.0
TX006331,1696118500.0,633.1327896345332,MERCH004,CUST0008,1.0,Withdrawal,1.61589603052213,0.0
TX006332,1696118580.0,656.9621886543208,MERCH014,CUST0010,0.0,Withdrawal,19.08547892264471,0.0
TX006333,1696118600.0,1445.0521544870435,MERCH015,CUST0019,1.0,Transfer,9.880092833380878,1.0
TX006334,1696118780.0,560.2082090777837,MERCH017,CUST0004,1.0,Transfer,12.389509640096321,0.0
TX006335,1696118760.0,1343.599019264575,MERCH009,CUST0004,0.0,Withdrawal,10.834558741757501,0.0
TX006336,1696118460.0,1021.948476826843,MERCH006,CUST0020,1.0,Withdrawal,4.7537176496669655,0.0
TX006337,1696118480.0,0.1,MERCH012,CUST0014,0.0,Transfer,19.683055865967944,0.0
TX006338,1696118580.0,1014.4010576370823,MERCH020,CUST0005,1.0,Withdrawal,15.26431170048409,0.0
TX006339,1696118540.0,0.1,MERCH007,CUST0009,0.0,Purchase,0.1,1.0
TX006340,1696118580.0,904.648755483445,MERCH006,CUST0013,0.0,Withdrawal,11.590414600151192,0.0
TX006341,1696118400.0,606.0341441648093,MERCH003,CUST0015,1.0,Transfer,2.4167549458250583,0.0
TX006342,1696118440.0,98.62993695802345,MERCH016,CUST0011,0.0,Purchase,14.926733814522088,0.0
TX006343,1696118400.0,803.6420430448321,MERCH017,CUST0002,1.0,Withdrawal,7.14477267078993,0.0
TX006344,1696118680.0,1100.3516750341578,MERCH006,CUST0007,0.0,Purchase,7.22425458296898,1.0
TX006345,1696118700.0,729.8408958202084,MERCH008,CUST0003,0.0,Transfer,3.033187877100925,0.0
TX006346,1696118500.0,840.3880027048114,MERCH015,CUST0013,0.0,Withdrawal,6.402949872769099,0.0
TX006347,1696118440.0,1369.384981972688,MERCH017,CUST0016,0.0,Purchase,0.2917618825496273,0.0
TX006348,1696118680.0,1038.125525465353,MERCH020,CUST0010,1.0,Transfer,16.224269054679837,0.0
TX006349,1696118720.0,0.1,MERCH010,CUST0009,1.0,Purchase,3.1384611574327543,1.0
TX006350,1696118720.0,266.6961623594391,MERCH014,CUST0016,0.0,Transfer,17.192473801782786,0.0
TX006351,1696118580.0,511.27211150405196,MERCH001,CUST0005,0.0,Transfer,13.119210084358482,0.0
TX006352,1696118720.0,846.1202891841025,MERCH006,CUST0007,0.0,Purchase,11.594241606895537,0.0
TX006353,1696118400.0,1032.548036782835,MERCH011,CUST0020,0.0,Withdrawal,15.2884683869691,0.0
TX006354,1696118400.0,817.131027624026,MERCH004,CUST0004,0.0,Transfer,12.75596768159878,0.0
TX006355,1696118440.0,424.3076864211271,MERCH004,CUST0015,0.0,Transfer,6.7537371863642,0.0
TX006356,1696118500.0,1128.4719430303971,MERCH014,CUST0002,1.0,Withdrawal,5.499555355029095,0.0
TX006357,1696118720.0,1129.1571838414598,MERCH017,CUST0010,0.0,Transfer,1.7275277183304194,0.0
TX006358,1696118440.0,954.9377112820935,MERCH010,CUST0001,0.0,Purchase,13.174308609144365,1.0
TX006359,1696118420.0,0.1,MERCH001,CUST0014,1.0,Purchase,12.149051279869106,0.0
TX006360,1696118640.0,783.3888807359051,MERCH005,CUST0014,0.0,Withdrawal,8.18719016032142,0.0
TX006361,1696118580.0,0.1,MERCH014,CUST0007,0.0,Withdrawal,15.074795637206666,0.0
TX006362,1696118420.0,1065.9481821113673,MERCH016,CUST0005,0.0,Purchase,16.676042492321717,0.0
TX006363,1696118740.0,515.7521564911776,MERCH018,CUST0011,1.0,Withdrawal,17.28409896245714,0.0
TX006364,1696118700.0,524.5101072728734,MERCH006,CUST0006,0.0,Transfer,5.290304936864289,0.0
TX006365,1696118440.0,172.91117391324946,MERCH007,CUST0012,0.0,Purchase,9.783841429231849,0.0
TX006366,1696118560.0,1750.800254016472,MERCH017,CUST0003,1.0,Transfer,11.132568474567403,0.0
TX006367,1696118580.0,933.1320658590045,MERCH007,CUST0001,0.0,Withdrawal,14.678426495710635,0.0
TX006368,1696118620.0,245.67562257815837,MERCH003,CUST0002,1.0,Purchase,12.28048250745814,0.0
TX006369,1696118600.0,611.3793843020455,MERCH013,CUST0009,1.0,Withdrawal,11.410467095083337,1.0
TX006370,1696118620.0,663.6161544660525,MERCH016,CUST0015,0.0,Purchase,13.574189085861905,0.0
TX006371,1696118620.0,1135.8597401536815,MERCH003,CUST0004,1.0,Transfer,9.830811778618852,1.0
TX006372,1696118680.0,1851.0306865933471,MERCH018,CUST0005,0.0,Transfer,16.103513232136425,0.0
TX006373,1696118580.0,1261.056024287846,MERCH010,CUST0018,1.0,Purchase,7.536543676811494,1.0
TX006374,1696118420.0,0.1,MERCH007,CUST0003,0.0,Purchase,10.585809932766004,0.0
TX006375,1696118540.0,1004.3485141089204,MERCH004,CUST0002,1.0,Purchase,6.896416130417819,0.0
TX006376,1696118480.0,1346.8074793927317,MERCH016,CUST0014,0.0,Purchase,9.486190301168744,0.0
TX006377,1696118440.0,688.1782284556509,MERCH013,CUST0017,0.0,Withdrawal,14.570213641705989,0.0
TX006378,1696118600.0,354.5595143067606,MERCH001,CUST0016,1.0,Purchase,14.999114498987712,0.0
TX006379,1696118480.0,566.4834943532438,MERCH009,CUST0020,0.0,Withdrawal,17.388267859945923,0.0
TX006380,1696118520.0,120.82242764079899,MERCH003,CUST0008,0.0,Purchase,5.189833454378855,0.0
TX006381,1696118560.0,0.1,MERCH007,CUST0007,0.0,Purchase,6.8956199162014435,0.0
TX006382,1696118540.0,270.44701797672997,MERCH014,CUST0014,1.0,Purchase,10.704110863194707,0.0
TX006383,1696118640.0,0.1,MERCH003,CUST0018,0.0,Withdrawal,9.396781975737731,0.0
TX006384,1696118780.0,0.1,MERCH016,CUST0004,1.0,Purchase,17.068513999481937,0.0
TX006385,1696118700.0,813.9822860574604,MERCH018,CUST0016,0.0,Withdrawal,12.553004988417307,0.0
TX006386,1696118420.0,0.1,MERCH016,CUST0005,0.0,Purchase,12.317248442826049,0.0
TX006387,1696118620.0,1073.3272427446784,MERCH012,CUST0007,1.0,Purchase,9.73867700082393,0.0
TX006388,1696118540.0,222.51843078695413,MERCH010,CUST0009,0.0,Transfer,16.348752633987583,0.0
TX006389,1696118760.0,542.5615550685621,MERCH004,CUST0007,0.0,Purchase,21.703862621440322,0.0
TX006390,1696118400.0,844.4242010283652,MERCH009,CUST0001,0.0,Purchase,8.245298237831665,0.0
TX006391,1696118420.0,1267.9095322235844,MERCH006,CUST0002,0.0,Purchase,17.680216935089682,0.0
TX006392,1696118640.0,2763.3759282868364,MERCH003,CUST0003,1.0,Withdrawal,3.224602585801545,0.0
TX006393,1696118500.0,0.1,MERCH013,CUST0016,0.0,Transfer,15.175217259857824,0.0
TX006394,1696118620.0,1355.5744515135539,MERCH015,CUST0010,1.0,Transfer,9.784427846789624,0.0
TX006395,1696118660.0,266.5024868681332,MERCH012,CUST0016,0.0,Purchase,16.725129376008848,0.0
TX006396,1696118460.0,473.0087630112863,MERCH020,CUST0008,1.0,Purchase,7.83051463375411,0.0
TX006397,1696118600.0,198.15467375061013,MERCH020,CUST0019,0.0,Withdrawal,12.486147162462842,1.0
TX006398,1696118660.0,1929.149871633993,MERCH002,CUST0010,0.0,Purchase,15.253943218012068,0.0
TX006399,1696118560.0,430.19046623190144,MERCH017,CUST0010,0.0,Purchase,16.36991046609442,0.0
TX006400,1696118720.0,187.45923371136655,MERCH013,CUST0006,0.0,Transfer,9.095232223788711,0.0
TX006401,1696118400.0,624.7168867882468,MERCH001,CUST0015,0.0,Withdrawal,13.439928053807819,1.0
TX006402,1696118580.0,553.7638379899269,MERCH019,CUST0001,0.0,Purchase,19.348300513403487,0.0
TX006403,1696118700.0,481.08273710923555,MERCH012,CUST0005,1.0,Transfer,7.572484831285692,0.0
TX006404,1696118640.0,1766.0130453405736,MERCH017,CUST0014,1.0,Transfer,14.017061553699772,0.0
TX006405,1696118580.0,746.2229566574033,MERCH013,CUST0001,1.0,Withdrawal,2.9009158032880897,0.0
TX006406,1696118660.0,1725.392257776913,MERCH009,CUST0019,0.0,Purchase,8.381576346078603,1.0
TX006407,1696118780.0,0.1,MERCH019,CUST0018,1.0,Transfer,0.1,0.0
TX006408,1696118640.0,866.0739961566356,MERCH019,CUST0006,0.0,Transfer,0.1,0.0
TX006409,1696118480.0,1304.7736923649704,MERCH007,CUST0004,0.0,Withdrawal,9.736295766479865,1.0
TX006410,1696118640.0,197.94508907465257,MERCH016,CUST0010,1.0,Withdrawal,9.51697121402947,0.0
TX006411,1696118420.0,659.297234804198,MERCH002,CUST0015,1.0,Purchase,9.699298102318778,0.0
TX006412,1696118400.0,319.04494954762356,MERCH020,CUST0016,0.0,Transfer,8.75250399747424,0.0
TX006413,1696118700.0,734.5989830609803,MERCH004,CUST0015,1.0,Purchase,1.4952540294747614,0.0
TX006414,1696118460.0,180.62059763142457,MERCH012,CUST0018,0.0,Purchase,0.1,0.0
TX006415,1696118740.0,1473.0095289558194,MERCH012,CUST0002,0.0,Transfer,6.829097463521647,0.0
TX006416,1696118520.0,0.1,MERCH016,CUST0018,1.0,Withdrawal,3.7175616194387437,0.0
TX006417,1696118480.0,379.5331236970874,MERCH012,CUST0018,0.0,Transfer,6.41578219934212,0.0
TX006418,1696118560.0,343.57859829742074,MERCH003,CUST0012,0.0,Purchase,5.760491351103571,0.0
TX006419,1696118460.0,863.9205437987905,MERCH005,CUST0013,0.0,Withdrawal,19.779402712837697,0.0
TX006420,1696118520.0,866.8453424071854,MERCH003,CUST0007,0.0,Transfer,10.30131107990401,0.0
TX006421,1696118460.0,1434.0591934335448,MERCH002,CUST0005,0.0,Purchase,10.236284976495295,0.0
TX006422,1696118680.0,1044.8569844913775,MERCH001,CUST0019,1.0,Withdrawal,7.695497803361196,0.0
TX006423,1696118540.0,464.2818169874146,MERCH008,CUST0001,1.0,Withdrawal,9.387693987158986,0.0
TX006424,1696118740.0,808.969526054753,MERCH005,CUST0020,0.0,Withdrawal,14.403121433621292,0.0
TX006425,1696118560.0,1424.1144842690883,MERCH014,CUST0013,1.0,Withdrawal,17.576537526016775,0.0
TX006426,1696118500.0,430.78986598399496,MERCH008,CUST0003,1.0,Withdrawal,10.124135887757392,1.0
TX006427,1696118440.0,408.4102118326573,MERCH014,CUST0004,0.0,Withdrawal,6.75410747149853,0.0
TX006428,1696118660.0,1500.9438135030496,MERCH001,CUST0016,1.0,Purchase,3.614174980594578,0.0
TX006429,1696118620.0,735.1472581397234,MERCH018,CUST0006,0.0,Withdrawal,7.20196036240459,0.0
TX006430,1696118440.0,1370.716885402368,MERCH010,CUST0004,0.0,Transfer,14.139116027565274,0.0
TX006431,1696118580.0,442.7589798272923,MERCH005,CUST0013,0.0,Purchase,10.092491220396623,0.0
TX006432,1696118600.0,237.48235998648505,MERCH002,CUST0012,0.0,Transfer,8.179792050071097,0.0
TX006433,1696118700.0,395.4013032223744,MERCH009,CUST0007,0.0,Transfer,3.887317165933249,0.0
TX006434,1696118500.0,960.6711021143844,MERCH019,CUST0010,0.0,Purchase,0.5567078147336719,0.0
TX006435,1696118640.0,1641.3328834298882,MERCH012,CUST0006,0.0,Withdrawal,6.309817771842875,0.0
TX006436,1696118600.0,688.5875228412353,MERCH003,CUST0014,0.0,Withdrawal,4.4707665206749745,0.0
TX006437,1696118640.0,0.1,MERCH003,CUST0017,0.0,Transfer,13.234905899564545,0.0
TX006438,1696118600.0,979.5059225675516,MERCH019,CUST0016,1.0,Transfer,10.25028740843861,0.0
TX006439,1696118780.0,1078.8534264418615,MERCH020,CUST0013,1.0,Transfer,12.89225288825617,0.0
TX006440,1696118720.0,229.91660007806644,MERCH018,CUST0017,0.0,Transfer,4.9960836480780815,0.0
TX006441,1696118700.0,1948.2089370409803,MERCH019,CUST0002,0.0,Transfer,16.168554609474057,1.0
TX006442,1696118560.0,0.1,MERCH008,CUST0017,0.0,Purchase,25.302815166379524,0.0
TX006443,1696118560.0,877.1111558973682,MERCH012,CUST0019,0.0,Withdrawal,12.018389805480087,0.0
TX006444,1696118480.0,2017.7163618659065,MERCH005,CUST0003,0.0,Purchase,8.742067085770575,0.0
TX006445,1696118440.0,1364.088206216,MERCH009,CUST0012,0.0,Withdrawal,9.848638402377114,0.0
TX006446,1696118440.0,1048.5570438470172,MERCH004,CUST0015,1.0,Withdrawal,11.85568138037367,0.0
TX006447,1696118520.0,0.1,MERCH018,CUST0016,1.0,Withdrawal,2.8629819597045048,0.0
TX006448,1696118680.0,471.0164205551839,MERCH019,CUST0011,1.0,Transfer,16.49789693333554,0.0
TX006449,1696118740.0,1256.8274685069582,MERCH008,CUST0015,0.0,Purchase,7.268862551726382,0.0
TX006450,1696118500.0,0.1,MERCH018,CUST0009,0.0,Withdrawal,6.4032991974201465,0.0
TX006451,1696118400.0,1684.5247411496525,MERCH003,CUST0005,0.0,Transfer,17.452628904602058,0.0
TX006452,1696118460.0,534.8145393110541,MERCH001,CUST0017,0.0,Purchase,10.856211769676102,0.0
TX006453,1696118420.0,826.1192367433268,MERCH006,CUST0012,0.0,Transfer,11.533868629908795,0.0
TX006454,1696118500.0,2078.3105925914083,MERCH018,CUST0018,1.0,Withdrawal,4.905184066598767,0.0
TX006455,1696118740.0,1048.399960111475,MERCH008,CUST0010,0.0,Transfer,11.221617271658143,0.0
TX006456,1696118700.0,0.1,MERCH017,CUST0019,1.0,Purchase,5.773773483107261,1.0
TX006457,1696118640.0,1245.3640211849142,MERCH005,CUST0014,0.0,Transfer,4.441916805402845,0.0
TX006458,1696118560.0,545.3895432689296,MERCH011,CUST0007,0.0,Withdrawal,17.689531932429116,1.0
TX006459,1696118700.0,471.76047133438766,MERCH003,CUST0019,1.0,Purchase,6.162363368903664,0.0
TX006460,1696118580.0,307.7914054665222,MERCH010,CUST0007,0.0,Transfer,8.766933693112653,0.0
TX006461,1696118540.0,1254.3930065686432,MERCH002,CUST0019,0.0,Purchase,11.171865293453475,0.0
TX006462,1696118720.0,1654.0157169335316,MERCH005,CUST0013,1.0,Transfer,4.218196199228541,0.0
TX006463,1696118520.0,0.1,MERCH010,CUST0017,1.0,Purchase,6.213453230382225,0.0
TX006464,1696118580.0,242.83747626520199,MERCH002,CUST0006,1.0,Purchase,10.640802818381554,0.0
TX006465,1696118700.0,462.57178542811016,MERCH020,CUST0009,1.0,Transfer,19.657330942951816,0.0
TX006466,1696118400.0,1407.5181280081072,MERCH006,CUST0010,0.0,Purchase,6.498777344808396,0.0
TX006467,1696118640.0,1038.0592132405109,MERCH014,CUST0017,1.0,Transfer,8.759003874307734,0.0
TX006468,1696118620.0,954.3558417165598,MERCH005,CUST0016,0.0,Purchase,8.06586055538127,0.0
TX006469,1696118780.0,746.6210820288836,MERCH001,CUST0001,1.0,Purchase,6.269492965200323,0.0
TX006470,1696118580.0,603.557036970338,MERCH004,CUST0017,1.0,Withdrawal,12.451347372720026,0.0
TX006471,1696118540.0,0.1,MERCH013,CUST0004,0.0,Transfer,14.91556752680173,0.0
TX006472,1696118560.0,25.138883591786794,MERCH003,CUST0009,0.0,Transfer,3.8509308233593638,0.0
TX006473,1696118760.0,279.9159306137417,MERCH006,CUST0014,0.0,Withdrawal,7.85940329504394,0.0
TX006474,1696118580.0,1336.4607917515916,MERCH003,CUST0014,0.0,Transfer,8.716979184439644,0.0
TX006475,1696118480.0,1358.738981138315,MERCH002,CUST0013,1.0,Withdrawal,16.993594461342738,0.0
TX006476,1696118460.0,0.1,MERCH010,CUST0007,0.0,Withdrawal,0.1,0.0
TX006477,1696118520.0,1277.1696062492504,MERCH020,CUST0005,0.0,Withdrawal,19.071659103426256,0.0
TX006478,1696118640.0,1335.7164287666164,MERCH011,CUST0007,0.0,Withdrawal,6.4486066919549225,1.0
TX006479,1696118740.0,733.1391280853138,MERCH015,CUST0015,1.0,Transfer,1.8519203427275226,0.0
TX006480,1696118480.0,720.0317286368766,MERCH001,CUST0003,1.0,Transfer,4.253503176241965,0.0
